id	userId	title	text
136501260	11977256	Re : looks like	Rick Schroder when he was Ricky
140937655	11977256	Re : Kurt Cobain	Okay I posted this only saying that physically they look somewhat alike . . . some people are over analizing this . . . . I never said anything about their attitudes . . . . I mean I'm a huge Nirvana Fan ! I used to live in Aberdeen Washington , where Kurt Cobain was originally from .
91231111	11977256	Re : She look like Ren�e Zellweger	I totally agree
84943336	11977256	Kurt Cobain	I think that in the video the bird and the worm that he looks like Kurt Cobain . . . . a lot . . . .
83937513	11977256	Re : cross between rachel mcadams and evan rachel wood	I think in some scenes she looks like Nicole Kidman and in others Jennie Garth
112634742	11977256	How can anyone say he looks just like anyone but his father ?	Sorry to be so blunt but some people just are plain blind . . . . . he looks just like his father did back when Threes Company was being filmed . . . . he looks like he came out of his dad's butt . . . so don't be like oh he looks like Matt LaBlanc cause he looks just like John and I hope and as far as I've seen he's as good an actor as his father . . . . God bless you John . . . RIP
128575723	11977256	Re : her best	My favorite also
128545378	11977256	Re : Bartlett . * * * POSSIBLE SPOILER * * *	Barlett is her sister's husband but because her sister takes care of here and is so much older than her it's like a sister / aunt relationship . and the brother is older than Phemie but acts less mature than her .
106408913	11977256	Re : For people who have been it it . . .	I was in it in high school . It is a fun funny musical but it is suited for older high school aged people and adults because of the bawdy humor it has is not suitable for anyone under the age of 14 . . . . . we had to edit our elementary / middle school performances of it and then we had the original full on scripted version for high school and the general public showing .
51792594	1475656	David Letterman	Does anybody know where i see the interview julianna did with david letterman ?
32126139	7913356	Anybody think this is sort of a rip off of the 1965 movie cincinnati kid	Just interested if anybody saw that movie in comparing with shade ! It's sort of similiar and not !
50763048	3046256	Re : FEENAH ! ! ! ! FE-HE-HE-HE-HENNAH ! ! !	Aww . . . he's the reason I cried on the last episode . Lol . " I love you all . Class dismissed " " I've known you long enough to call you Cornelius " " SHH ! Mr . Feeny not even Topanga knows that ! " http groups msn com daniellepanabaker " I look like a bison ? ! "
104129647	3046256	Re : Great article on how nudity helps actresses get noticed	What ? Are you saying she's too smart to do what's best for her career ? That doesn't make sense . Being nude in front of a camera is NOT the best thing she can do for her career . Trust me . She's known to make wise choices and this is not one of them . I'm a fruit fly ! Abraham fruit fly !
154116238	3046256	Re : Holy is this backwards . . .	I think drale makes a point though , windowlicker . They're just showing how it would be if Noah and the ark was a present day story . No one listened to Noah and all thought he was crazy , just like they did for Evan . Just because a man like Evan goes around saying " there's going to be a flood , God told me so - - get on the ark ! " doesn't mean the most Christian people are going to listen to him and come flooding on to the boat . I don't want to put myself out there , however I have no better example to give you , but I'm a Christian , and I believe what God says is true . If I was in a drought like the people of Virginia in this movie were , I would somewhat doubt that a man could predict the exact date that it would rain , even if he does claim that God told him so . Mostly because we wouldn't know if this guy was for real or faking it . That's the problem with Christian people these days - - people can go around saying God told them this and that in their dreams and we choose to either accept it or not believe it at all unless it was actually happening to US .
28863368	3046256	Re : Favourite DeVito performance ?	i'm not really a big fan of his , i enjoy his performances , but the funniest performance by far in my opinion that i HAVE seen of his ( out of matilda , hercules and the friends episode ) is the friends episode where he's the stripper . that was too funny . Rachel : I'm allergic to peanut butter Ray : Since when ? Rachel : Birth .
17203449	3046256	Re : Does anybody know where you can find the complete list of actors ?	I could find out . Is Jeff the one with the eyebrow piercing ? Spiders ? Why Spiders ! Why couldn't it be follow the butterflies ?
10148458	3046256	Re : Teaches bad message	^ ^ exactly what i was gonna say " Daughters . . . they should come with a handbook " " Yeah , so then you can smack them with it . "
112780954	3046256	Re : I think Bailey	Don't forget you guys - - this show was filmed in like . . . March . . . April . . . May ? IDK . . . They have worked with Bailey since then , and I'm sure acting is a part of that work : P So if you're saying you won't spend $120 on seeing her as Elle because of the way she acted back in April , just try to remember that she's had so much training between then and her debut performance last night . She's gotta be a lot better . They only had a DAY to learn all of those three songs ! That was ridiculous . Of course she's not gonna be that amazing , because she has all of that pressure on her of the moving sets , where she needs to be next , etc . http www miss panabaker org
154667033	3046256	Re : Is she the voice over on the Truvia sweetener commercial ?	I don't know , but that'd be cool . My Mom works for Cargill that makes Truvia : D A haircut ? That's your cure for my obsession with girls ? So if I was starving , you'd buy me pants ?
10560285	3046256	Re : 7th Heaven meets baseball .	7th Heaven and this show share producers . THAT'S where I've seen the name " Aaron Spelling " . . . ironic sort of : ) Sir , you are both ungallant and defficient . . .
112774869	3046256	bailey as elle debut performance ( pictures )	http www wireimage com ItemListings aspx igi 326780 nbc1 1 sorry they're so small , they're the best i could find . http www miss panabaker org
10923633	3046256	Re : Empires Without Pinstripes	yeah I hope they digitally remove the stripes that they had shot , or else it will be weird . Everyone will be wondering " Hmm . . wonder where the stripes got to ? " and we'll never hear the end of it . Sir , you are both ungallant and defficient . . .
112265279	3046256	Re : what are these kids auditioning for ?	a music video at the end of HSM3 . and they're not done after hsm3 , they're in talks for a 4th one . but it won't have zac and vanessa . . . it'll have a whole new cast . which will suck and bomb BIG TIME .
112503035	3046256	Re : Lauren was on the news today . . .	i thought she was the understudy ? BUT i'm going to a minnesota performance NO MATTER WHAT . i hear rhiannon is margot on the tour ? ? i know ways to meet the cast afterwards , so i'm hoping to meet lauren . she was my number one choice from the start .
10358650	3046256	Re : Bad movie , Bad effort	they set up the tunnel thing just to trick them . - * - OnCe A fAn , AlWaYs A fAn - * - You need a mother very , very badly !
111960940	3046256	Re : Whoever will be Elle probably will be a lot better . . .	Um . . . haven't you seen Bailey's recent auditions ? You barely notice her southern accent anymore . And if it is noticeable , they can fix it . They have English actors ( i . e . Robert Pattinson as Edward Cullen in " Twilight ) playing an American all the time . It can become flawless , she'll just need to work at it , as Robert did for the role of Edward .
154607467	3046256	Re : Which season got you into Friends ?	Whatever episode it was where Ross is obsessed with Unagi . I think it's season 6 ?
115243794	3046256	Re : Roger's voice	Wow . Wikipedia was right ? ? http www daniellepanabaker net
77621268	3046256	Re : when is it on ?	I taped it the last time it was on , thankfully . I don't think it will ever show again . " Up is down " ? Well , that's just maddeningly unhelpful .
111793254	3046256	SEASON finale , not SERIES .	They announced that next week will be the SEASON finale . . . which means , more than likely , there will be another show in the future that's a lot like this . Hopefully it's a different musical . I can only take so much Legally Blonde . Lol .
78236529	3046256	Re : um ?	Maybe Danielle plays a younger version of Janie ? IDK . According to The Moscow Times , an official Russian newspaper , Danielle is in this movie . " Up is down " ? Well , that's just maddeningly unhelpful .
51045591	3046256	Re : WICKED's new wizard !	I saw Victoria Matlock as Elphaba I got the opportunity to meet PJ after the show , so that was pretty cool ! ! He was amazing , the whole show was amazing . http www just believe org danielle " I look like a bison ? ! "
114008418	3046256	Re : Anthony gets though because he's the resident fat guy / underdog	They said this on last night's show , but Anthony seems to get by with his personality . I just can't see him moving very far in this competition if that's all he has to stick with . I don't think he's that great of a singer , to be honest . He looks like he'd be a nice person to be friends with , but that's all I see . http www miss panabaker org
12064384	3046256	Re : Gees , who puts their name on their underwear ? ? ?	OMG I died laughing when I saw that . When he first got in trouble with the principal person or sister person I was thinking " Umm . . . how would she know they're his ? ? " rofl . Sir , you are both ungallant and defficient . . .
111960726	3046256	Question	When they send a girl home , you see her walking off the stage and out the auditorium with no luggage . When do they get their stuff together ? The girls are either in the dressing room or back at the hotel . If they're in the dressing room , they are probably sent home after the girl leaves , but I'm sure they'd notice who went home if they saw an empty area in the bedrooms . If they're back at the hotel , they'd see the girl getting her stuff together , making the whole entrance of those that didn't get cut completely fake when they already knew . And surely they don't make the girls pack everything up and bring it to each audition . They're GIRLS ! They probably bring more than just a few items . And I'm sure the director and whatnot don't get their things together for them and have it waiting outside . . . they have things all over the hotel , it'd be impossible to know what belongs to who . So , I can't seem to figure out how they leave the casting office without luggage . I think their rooms are all combined together . . . aren't they ?
103575749	3046256	Re : 2 scenes of Home of the Giants online	Hi Ryanne ! This is Krista from miss-panabaker . org . thanks for telling me about those scenes for my Danielle fansite : D your site is amazing ! I'm a fruit fly ! Abraham fruit fly !
113912032	3046256	Re : Sex	well , hope you all saw the season finale . lol . it didn't look like just cuddling and smooching to me . http www miss panabaker org
114623342	3046256	Re : i dont get ' the chorus '	they're put into a little chorus and get to work on teamwork building techniques and whatnot . . http www miss panabaker org
10560237	3046256	Re : pics	There's a bunch of them on my Danielle Panabaker site http groups msn com DaniellePanabaker Sir , you are both ungallant and defficient . . .
10081286	3046256	Re : why does disney channel always make a new show that nobody likes .	i agree . . . kim possible is too cheesy , and proud family is too ghetto to be on a KIDS network . " Daughters . . . they should come with a handbook " " Yeah , so then you can smack them with it . "
109136311	3046256	Re : What was your 16th Like ?	My friends threw a surprise party for me . They knew I wanted to be an actress ( at the time ) and so it was a red carpet themed party . Also , Danielle Panabaker , one of my favorite actresses , called me and wished me a happy birthday . I sent her a letter with my number and contact info a few months before , and she called ! Unfortunately , I wasn't home , but I have the voicemail saved on an audio file on my computer : ]
152328117	3046256	Re : Which of Danielle's movies have you seen ? ? ?	All of them . I used to run a Danielle website , and so I took screen shots of all her movies and all her TV spots . And I watched them along the way , too . : ) A haircut ? That's your cure for my obsession with girls ? So if I was starving , you'd buy me pants ?
17010602	3046256	Re : Hi	crazedogger , it was originally jarcy . and the post was from a while ago as you might've noticed , so there wasn't really a mistake . . . Spiders ? Why Spiders ! Why couldn't it be follow the butterflies ?
20229894	3046256	Re : NOTE TO DISNEY :	They're taking Boy meets World off of Disney now . So I guess Disney Channel is on my block list for a while until they get some GOOD shows . The tears I might have shed for your dark fate , grow cold and turn to tears of HATE !
12843565	3046256	Re : Casting ? ? ? ?	Danielle Panabaker is playing Darcy Deaton . . . I've known that for a while . I'm a HUGE fan of Danielle Sir , you are both ungallant and defficient . . .
107524205	3046256	Re : Anyone else notice how diverse the cast was ?	I think it's slightly funny how the prince has a black mother and a white father , and he's asian . I'm a fruit fly ! Abraham fruit fly !
111768890	3046256	Re : Legally White is more like it	have you seen the other shows on mtv ? like . . . . that new show " from g's to gents " ? it revolves around blacks . as do the music videos . so please , tell me you're kidding .
103751742	3046256	what episode is this ?	all i remember is kevin goes out with a girl to a karaoke bar , and she goes up and sings " if you really want me and you think i'm sexy c'mon baby let me know . . " which episode is this ? i see a chips a hoy commercial every now and then where a cookie is singing that song and it reminded me of that episode . I'm a fruit fly ! Abraham fruit fly !
156830427	3046256	Re : tall pointy hats	They don't in the other movies . After the second movie ( the first two movies were directed by the same director ) they kind of . . . stopped caring about their outfits and just wore regular everyday clothes . A haircut ? That's your cure for my obsession with girls ? So if I was starving , you'd buy me pants ?
110451296	3046256	Re : American Idol ? ? ?	I don't think she would have made it . Her voice is more suitable for Broadway , not for pop songs .
111241555	3046256	Re : fansites ?	Not sure I was thinking of starting one , actually . . . he's absolutely adorable on secret life . one of my favorite characters . anyone else wanna help with the site ?
95980253	3046256	Re : Favorite Eric moments no one ever talks about	Definitely CHECK ! For the love of God will somebody please bring me a check ! I don't hear many people talking about that particular moment . I love the dialogue before it where he says " I'm just not the guy for you . You need to find somebody who's happy and perky and maybe has half of his brain removed and thinks he's a bunny ! " Also : " How is it so hot when there's no sun out ? Are you hot ? ! how bout you ? " So close to reaching that famous happy end . . .
151114057	3046256	Re : Kyle XY will wrap up in mini feature in S3 DVD	Jezzdogg - - I know exactly what you mean . HUGE fan of the first two seasons , but I just lost interest in the third season . I thought it was just because I was at school and didn't have the time to watch it , but it was kind of boring . They brought in too many characters and started explaining Madacorp and it's like huh . . . the mystery of the show is gone . . . now what are they gonna do ? A haircut ? That's your cure for my obsession with girls ? So if I was starving , you'd buy me pants ?
49643516	3046256	Re : Looks like Gilmore Girls ?	i thought it looked like gilmore girls too . the mom looks somewhat like lorelai . especially when she's saying " You burnt down our school doing witchcraft ? ! we are methodists ! " http groups msn com daniellepanabaker " I look like a bison ? ! "
9871313	3046256	Re : Mmmm Mmmm Mmmm . . . . . . . . .	Yeah sitcomes = audience laughing after something funny . This is like 7th heaven meets baseball . " Daughters . . . they should come with a handbook " " Yeah , so then you can smack them with it . "
113023361	3046256	Re : does anyone know if . . .	if you use the ones you got in theatres they won't work . i'm trying them right now and it's the same crappy quality with or without them http www miss panabaker org
24241816	3046256	Re : Ever been in Fiddler ?	i was in the play at a community theater over the summer . i was just a chorus part though . Rachel : I'm allergic to peanut butter Ray : Since when ? Rachel : Birth .
19506409	3046256	Re : Does anyone else wish Sarah Brightman played in the new ' POTO ' movie ?	no , sorry but it would ruin the movie and i wouldn't like it at all . The tears I might have shed for your dark fate , grow cold and turn to tears of HATE !
128319758	3046256	Re : disney star	when i think of disney star , i think of miley cyrus , hilary duff , and ashley tisdale . those girls got a HUGE start on disney , and were hooked with them for a while . they were in EVERYTHING on disney . disney revolved around them . danielle did not get her start from disney channel , though she was in stuck in the suburbs ( one of the first few projects she did ) . she got her start more from " sky high " than anything . http www daniellepanabaker net
97008367	3046256	Re : Favorite Eric moments no one ever talks about	i love the racist one . then alan saying " listen , porky , we're in the middle of a discussion here " i love the niece / niche bit . that'll never get old . idk if a lot of people mention it but it just makes me laugh . So close to reaching that famous happy end . . .
16196983	3046256	Best Original Score ? Who do you choose ?	I'm crossing my fingers for Harry Potter - - how about you ? Spiders ? Why Spiders ! Why couldn't it be follow the butterflies ?
161709053	3046256	Re : Models that don't show up at Bryant Park	One thing I was wondering was what if the models showed up like . . 15 minutes before the show ? How awkward would that be ? How would that all be handled ?
95064743	3046256	Re : Nick Cannon ?	thats why he looked familiar . he sounds like nick Pan , you're . . . pink
24144419	3046256	Re : question . . .	i'm guessing you're watching the movie now , so danny is telling alyson right now ; ) if you missed it , he says he can't control his magic . He didn't mean for it to happen , he just wished it did happen and it did happen . Rachel : I'm allergic to peanut butter Ray : Since when ? Rachel : Birth .
93454552	3046256	Re : Minnesota	this is a late reply , but i've lived in MN for over 12 years now . for 7 years i live in PA . i hate MN because it's TOO COLD ; we had to move out here for my mom's work . we wanna move back where the rest of our family is one of these days . but i'm planning on transferring to northwestern college in st . paul next year and we'll have to wait another 3 years . Pan , you're . . . pink
30848787	3046256	Re : This movie scared me	I don't think this movie scared me . It was a bit freaky with the carnival at the end . This was most definitely my favorite movie growing up ! ! : ) " Oh my God . . . I've killed Harry Potter ! " - Neville * * HARRY POTTER AND THE GOBLET OF FIRE * *
149061002	3046256	Re : Looks like she's at LEAST 35-years-old . . .	I thought she looked a lot like Kelly Ripa , who's like what . . . 40 ? Haha . A haircut ? That's your cure for my obsession with girls ? So if I was starving , you'd buy me pants ?
87353614	3046256	Re : Apparently ' Jennifer Stone ' is a porn star	It's not my post , but I know what it's from so I'll answer . . . ha . . . It's from an episode of iCarly on Nickelodeon where Carly and Sam see a guy they think is really hot . Then they have him guest star on their show and play the guitar / sing because he's really popular . . . but he can't sing . " Hi , I'm Cory , and for the next four years I'm gonna be a potato ! "
114634114	3046256	Re : Official HSM3 Tracklist	05 . Just Wanna Be With You Performed by Lucas Grabeel , Olesya Rulin , Zac Efron and Vanessa Hudgens Looking at the title of that song , and who is singing it , I'm wondering if Kelsey and Ryan are gonna hook up in this show ? http www miss panabaker org
86571333	3046256	Re : I adore this movie . . . are the 2nd and 3rd ones any good ?	I liked the second one , surprisingly . I'm not one for sequals unless they're absolutely necessary ( LOTR and Harry Potter , i . e . ) But I didn't get a chance to see the 3rd one . " Hi , I'm Cory , and for the next four years I'm gonna be a potato ! "
24518005	3046256	Re : Why ?	Thats what I wondered the years I watched Arthur . They were always stuck in the 3rd grade . Same goes with Hey Arnold . Rachel : I'm allergic to peanut butter Ray : Since when ? Rachel : Birth .
11660933	3046256	Is it coming back ?	Is it coming back ? Last week they had a marathon on Disney Channel and I assumed that they were going to show it again . Why haven't I seen a hide or hair of it since then ? ! What's the point of having a marathon if you aren't going to show the actual show anymore ? Unless they show it at like . . . 3 in the morning like they do with the other good shows . Sir , you are both ungallant and defficient . . .
113116068	3046256	one night only ?	i could've sworn the commercials all week said " for ONE NIGHT ONLY , check out hannah montana in 3d " well , i turn on disney channel tonight and it was hannah montana in 3d . again . wtf . stop lying to us disney , thanks . http www miss panabaker org
78175658	3046256	Re : How the hell do you spell sedislapidis	It means " Oh my God ! " or " Oh my Gosh ! " , pretty sure . " Up is down " ? Well , that's just maddeningly unhelpful .
78030685	3046256	Re : How the hell do you spell sedislapidis	My closed captioning says Cetus lapetus " Up is down " ? Well , that's just maddeningly unhelpful .
25691027	3046256	Re : On the Amanda Show	Yes i knew it was her ! I saw her on the episode where Drake is sleeping in the girls changing room and Amanda and her 2 friends ( Nicole and some other girl ) are trying to wake him up and get him out . . . Rachel : I'm allergic to peanut butter Ray : Since when ? Rachel : Birth .
27167081	3046256	Re : Barney for young Tom Riddle	He would be good . I wonder if he'll be young enough , since they're just starting casting for the 5th movie , and the 6th one won't be due until 2009 , am i correct ? Rachel : I'm allergic to peanut butter Ray : Since when ? Rachel : Birth .
110277270	3046256	Re : A whole reality show for like a 20 second part in the movie ?	how can it be a role for the " next sharpay " . . . when there are guys in this show ?
115006807	3046256	Re : who thinks that she'll survive in Friday the 13th ?	I was kind of hoping she would die in this movie . It'd be cool to see her pull it off . She's never died in any of the movies she's been in . http www daniellepanabaker net
112502778	3046256	Re : Everyone keeps saying it's either Bailey or Autumn . . .	well , by now i hope that your mind has changed . haha
21624969	3046256	Re : This is going to sound bad , but I have got to know .	Haha I had the same trouble , but it's a guy . The tears I might have shed for your dark fate , grow cold and turn to tears of HATE !
107925778	3046256	Re : the soundtrack by Mark Isham	i have a few of the songs from it , just the general themes . i don't even remember how i got them . lol - first flight ( when the dad flies the airplane for the first time towards the beginning of the movie outside the house ) - the great escape ( when they set the geese free at the shelter and head out onto their trip . goes up until around the time they land at the military base ) - 10 , 000 miles ( the full song ; shown at the end of the movie when amy is flying alone ) - theme from fly away home ( when she first flies with the geese and has no idea because her microphone is unhooked ) I'm a fruit fly ! Abraham fruit fly !
139804602	3046256	Re : Cant believe she dies in Friday the 13th : spoiler	Thanks for that title . . . some of us haven't seen it yet .
111448015	3046256	Re : Anyone elses first celeb crush ?	I was about 12 years old . I liked him for 5 years after that .
14443923	3046256	Danielle Panabaker	Danielle Panabaker is the main character , Jarcy ! The movie will premiere on Lifetime ( the main channel , not LMN ) in March . Also please check out my site about her . . . http groups msn com daniellepanabaker Spiders ? Why Spiders ! Why couldn't it be follow the butterflies ?
93358008	3046256	Her crying . . .	I'm watching the movie right now , no interest in it whatsoever but nothing else is on . The main girl just had this big crying scene after her Mom told her she didn't believe in her / she went into her room and her Mom had sold her bed . Please tell me I'm not the only one that thought that was the WORST crying scene ever . It didn't even sound real . Pan , you're . . . pink
96829830	3046256	terrifying ( spoilers )	i finally got the chance to watch this , and the school shooting scene was horrible . it was SO realistic , i've never seen a tv movie quite like this . i really enjoyed it ( besides that part , lol ) . I'm a danielle panabaker fan and she did EXTRAORDINARY . So close to reaching that famous happy end . . .
88684414	3046256	Re : ' I'll be really careful '	I never said which one was worse .
25526653	3046256	Re : Splash ( The bathtub scene )	Whenever I think of this movie I think of that scene . . . then she grabs the hairdryer and blow dries it haha . Rachel : I'm allergic to peanut butter Ray : Since when ? Rachel : Birth .
10401017	3046256	Re : Singing ?	so was that really her singing in Pixel Perfect ? If it wasn't I couldn't say if I think she's a good singer " Here lies Cynthia Mells . She lived a good life and went straight to . . . oh I can't see the rest . "
112265118	3046256	Re : will they EVER shut up about hsm ?	they get a music video at the end of the 3rd high school musical movie . just saw the ad . looks better than you guys are assuming .
12405294	3046256	Re : ahhhhhhhh !	uh jeremy kissed that girl . ha . i remember those parts : | Sir , you are both ungallant and defficient . . .
109199613	3046256	Re : look alikes	i think lindsey looks like amy adams from enchanted .
75650074	3046256	Re : Live Action version for The Swan Princess . . .	I was actually watching this movie last night . . and I thought it would be really cool if they put this movie on stage instead of a movie . It's more exciting seeing it live , coming from a big theatre person . They could do like a whole lion king broadway thing with puppets for the talking animals . it'd be less corny than having some kind of CGI for it . . . i know little kids would enjoy it since it basically is meant for kids . . heh " I look like a bison ? ! "
10631933	3046256	Re : Doesn't any1 realize ?	He was also on " Moody's Point " that little soap opera segment on The Amanda Show . Sir , you are both ungallant and defficient . . .
17691875	3046256	Re : freaky episodes	I don't know if this is true , but I could've sworn I saw an episode where they had Wishbone in the Phantom of the Opera . . . was there ever one ? Sorry a little off topic there . I liked the Humble Barn one where they go to that old barn and it catches on fire and they all have to get out I have that on tape somewhere ! haha . . . or Joan of Arc Spiders ? Why Spiders ! Why couldn't it be follow the butterflies ?
100933949	3046256	I sort of met him . . .	I live in Minnesota , and it was a while back , maybe a year and a half ago . He's friends with a girl that I went to church with and she brought him to our " Powerhouse " night ( which is a teen hangout ) . And it's cool he's doing movies . I know that my friend who also met him that night said something ( when I saw her tonight ) about him being in Cirque de Freak with Josh Hutcherson , who I immediately remembered from Bridge to Teribithia . So yeah , I didn't REALLY meet him , he probably DOESN'T remember me , but I recall meeting him . I'm a fruit fly ! Abraham fruit fly !
25709402	3046256	Re : replay ? or anyone tape it ?	No . Just record it and watch it later . Rachel : I'm allergic to peanut butter Ray : Since when ? Rachel : Birth .
27748977	3046256	Re : I HAVE THE MAIN CHARACTERS AUTOGRAPH !	i have 5 of her autographs lol . not even kidding . 2 autographs on her resume shots , 1 autograph on her sky high poster she sent me , 2 birthday cards , then 3 letters from her . pretty cool : D Rachel : I'm allergic to peanut butter Ray : Since when ? Rachel : Birth .
140510477	3046256	Re : It isn't even out on DVD everywhere yet nor is this the F13th board	Just because Friday the 13th has been out for 4 months doesn't mean everyone in the whole world has seen it / heard of it / knows of it . There are " fantastic " movies out there like The Patriot , Armageddon , Godfather , etc . and all these other movies that people have said I myself need to see that have been out for years and years and years . I have YET to see many of these movies that have been out for all these years . What makes you think I'll have the chance to see a movie that came out 4 months ago ? Sorry . . . for the past 4 months I have been stuck inside of a college getting an education , with little to no time to go on IMDB to spoil a movie for myself OR go see it in theatres . And the minute I get the chance to go on IMDB , this is the first topic I see on the Danielle Panabaker boards . That really kind of p*ssed me off
80866363	3046256	Re : jesse spencer singing	His voice sounds like he's singing in a tin can on a lot of songs . It might be my audio , but it just seems to have this annoying echo to it . I love his songs , but I just don't like how they put that effect on his voice . If it's actually him singing , then I don't like his singing . IF WE DIE FOR THEM , I'LL KILL YOU , HARRY !
111835692	3046256	Re : SEASON finale , not SERIES .	that'd be interesting , actually . i never thought of that .
17125917	3046256	Re : Does anyone know if . . . .	I e-mailed Danielle ( girl who played Jacey ) the other day asking if that's what was the idea , and I haven't heard from her yet . I'm thinking the same thing as you ( as are many other Danielle fans ) because the plot kind of twists in with it since Jacey was supposed to give Charley up in the first place but backed out the last minute , just like the deal with the Connor's . Spiders ? Why Spiders ! Why couldn't it be follow the butterflies ?
114530945	3046256	Re : HELL NO ! A third season ? !	Kristy posted a bulletin on myspace saying that it's with someone completely different http www miss panabaker org
78393077	3046256	Re : Disney Movies I greatly miss !	they showed teen witch on tv last week on ABC Family . looove that movie . susie q was so cute . i barely even remember it , but i loved when they found that room in the back of the closet . i was kind of young when this came out and i thought there was a door in all closets , including mine . that would be tight . " Up is down " ? Well , that's just maddeningly unhelpful .
97298773	3046256	Re : barely any whites in this ?	Let me just say this - - if you want a white character in a TV show so badly , watch another show . 99 % of them all contain white people . So close to reaching that famous happy end . . .
109213186	3046256	Re : Great article on how nudity helps actresses get noticed	To anyone still reading this : please take note that the OP has posted this on several other boards of actresses . He's just trying to get them to take their shirts off for the heck of it , not for the sake of winning an oscar . And I really can't stop reading the last paragraph written about Lindsay Lohan . She is unemployed because she's screwed up and a horrible actress . Danielle has her head screwed on straight and is an amazing actress . There's a difference . And she has two movies coming out within the next year , one of which , she might die in . I'd rather see an actress attempt a death scene than a nude scene .
126438771	3046256	Re : underrated boy meets world quotes	Cory : That's right . . . I'm a hypochondriac ! Topanga : Cory ! It means that there's nothing wrong with you ! It means you create stuff in your head ! Cory : Yes , well . [ holds up bottle ] He gave me these placebos . Shawn : Placebos are what they give to crazy people like you to make them think they're being cured of something they don't have ! Cory : Hey ! I have to be on these for the REST OF MY LIFE ! ! Just the way Cory said that last line cracked me up . http www daniellepanabaker net
112842007	3046256	Re : The tour , anyone else . . .	Rhiannon's status on facebook is that she's Margot AND the understudy for Elle . . . sooo yeah http www miss panabaker org
87393593	3046256	Remake ?	I'm not a part of IMDB . com's pro . . . thing . . but I searched for this movie and it said there's another one coming out in 2010 ? It didn't say 2 after it , so I'm kind of mad that they're going to remake this movie . . . It's only 10 years old . . how dumb can Hollywood get . I'm watching it right now . . . Tim Allen and Kirstie Alley can't be anymore perfect for these two roles . " Hi , I'm Cory , and for the next four years I'm gonna be a potato ! "
107831572	3046256	Re : Did she say what I THOUGHT she said ? ? ? ? ?	Twitty says " Hot damn this is so cool ! " in the episode where the family goes to the beach and he and Louis are surfing on a huge wave . I'm a fruit fly ! Abraham fruit fly !
121586459	3046256	Re : For years I kept trying to find the salt that said ' witches ' on the back	lforst - - that's HILARIOUS ! Hahah . but I , too , remember looking on the back of my salt container and wondering if it said " protects against zombies , witches and old boyfriends " http www daniellepanabaker net
90972703	3046256	Anyone find it annoying . .	that TESSA gets to do everything ? i'm just noticing that she gets sent to all the cool places .
113962086	3046256	Re : If Zac Efron and Ashton Kutcher had a baby . . .	I was just coming to post here that my mom constantly tells me she thinks that the main guy looks a lot like Zac . . . http www miss panabaker org
9647029	3046256	Re : He reminds me of . . . .	Yeah ! He reminds me of him , too . I came here to see if he was like . . . the brother of the Michael kid in Peter Pan . Guess not " Daughters . . . they should come with a handbook " " Yeah , so then you can smack them with it . "
84195766	3046256	Re : Looks Like	I was thinking the same thing ! I thought it was her in the previews for Girl , Positive . " Hi , I'm Cory , and for the next four years I'm gonna be a potato ! "
108084934	3046256	Re : What happened to Bobby ?	i believe he cheated on her . i think it was mentioned in the first episode of this season , where one of the girls takes her aside and talks about tila's feelings . then this girl that took her aside starts making out with another girl , tila sees it , then kicks her out . and i think she said something about being cheated on before . I'm a fruit fly ! Abraham fruit fly !
157332256	3046256	Re : Demi Look alike ?	Lalaine is older , so I'm pretty sure she doesn't look like Demi . A haircut ? That's your cure for my obsession with girls ? So if I was starving , you'd buy me pants ?
122368275	3046256	Re : She's gunna be huge	I agree . I'm so excited to see what's in store for her future ! : ) http www daniellepanabaker net
113728054	3046256	Bailey singing ' Legally Blonde ' July 30th , 2008	This isn't my recording , or the person who posted it . But thought you would be interested in hearing her sing something other than " So Much Better . " http www youtube com watch v K pMAM58wis http www miss panabaker org
112502373	3046256	Re : All the Girls	I LOVED IT ! ! I LOVEEED IT . haha . i'm so pathetic . i cried
47989063	3046256	HSM	It says he was in High School Musical as Alan - - where is there an Alan in that movie ? Seriously I don't know any of the kids in that movie's names http groups msn com daniellepanabaker " I look like a bison ? ! "
48681843	3046256	Really ugly voice	Her voice is somewhat annoying , but it's not enough to sound like a man . I don't like Ashlee Simpson's talking voice , now THAT is annoying . Her voice makes my throat hurt just listening to her . http groups msn com daniellepanabaker " I look like a bison ? ! "
111835530	3046256	Re : i can't prove much , but . . .	Why will Laura be sued 5 million dollars , when amazon . com already ruined it all for us ? Somebody sue THEM !
10510629	3046256	Re : The Open / Closed Door Lyrics	ooo cool ! I was wondering why Disney blurred out those lyrics . . . maybe explicit content ? LOL but I doubt it . . . thanks ! Sir , you are both ungallant and defficient . . .
108453136	3046256	Re : Those darn cherry pants !	I thought I was the only one who thought that , too . I liked her jacket , until she took it off at Jack's house , then it revealed a hideous top to match the pants . I'm a fruit fly ! Abraham fruit fly !
10497853	3046256	Re : Looking Forward to Sept . 7th	Umm . . . what's September 7th ? I just received word it premieres the 28th . Sir , you are both ungallant and defficient . . .
11239757	3046256	Re : Best and glorious JNH track	I love " Fairy Dance " from Peter Pan Sir , you are both ungallant and defficient . . .
48681596	3046256	Re : Victoria Matlock as Elphaba	I got the opportunity to meet her after the show on Sunday . She's such a nice person and amazing as Elphie . I really loved the show . http groups msn com daniellepanabaker " I look like a bison ? ! "
